Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5611","Importations - Quantité","2761","Poissons Eau Douce","2013","2013","Milliers de tonnes","28","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5611","Importations - Quantité","2762","Perciform","2013","2013","Milliers de tonnes","30","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5611","Importations - Quantité","2763","Poissons Pelagiques","2013","2013","Milliers de tonnes","52","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5611","Importations - Quantité","2764","Poissons Marins, Autres","2013","2013","Milliers de tonnes","8","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5611","Importations - Quantité","2765","Crustacés","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5611","Importations - Quantité","2766","Cephalopodes","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5611","Importations - Quantité","2767","Mollusques, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5611","Importations - Quantité","2769","Animaux Aquatiques Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5611","Importations - Quantité","2775","Plantes Aquatiques","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","167","Tchéquie (la)","5611","Importations - Quantité","2680","Aliments pour enfants","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2511","Blé","2013","2013","Milliers de tonnes","2118","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","50","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2513","Orge","2013","2013","Milliers de tonnes","335","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2514","Maïs","2013","2013","Milliers de tonnes","206","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2515","Seigle","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2516","Avoine","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2517","Millet","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2520","Céréales, Autres","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2532","Manioc","2013","2013","Milliers de tonnes","1250","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2531","Pommes de Terre","2013","2013","Milliers de tonnes","240","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2533","Patates douces","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2535","Ignames","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2534","Racines nda","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2542","Sucre Eq Brut","2013","2013","Milliers de tonnes","25","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2543","Edulcorants Autres","2013","2013","Milliers de tonnes","92","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2745","Miel","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2546","Haricots","2013","2013","Milliers de tonnes","29","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2547","Pois","2013","2013","Milliers de tonnes","10","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2549","Légumineuses Autres","2013","2013","Milliers de tonnes","33","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2551","Noix","2013","2013","Milliers de tonnes","51","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2555","Soja","2013","2013","Milliers de tonnes","1682","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2556","Arachides Decortiquees","2013","2013","Milliers de tonnes","69","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2557","Graines de tournesol","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2558","Graines Colza/Moutarde","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2559","Graines de coton","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2560","Coco (Incl Coprah)","2013","2013","Milliers de tonnes","52","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2561","Sésame","2013","2013","Milliers de tonnes","12","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2562","Palmistes","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2563","Olives","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2570","Plantes Oleiferes, Autre","2013","2013","Milliers de tonnes","7","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2571","Huile de Soja","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2572","Huile d'Arachide","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2573","Huile de Tournesol","2013","2013","Milliers de tonnes","19","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2574","Huile de Colza&Moutarde","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2575","Huile Graines de Coton","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2576","Huile de Palmistes","2013","2013","Milliers de tonnes","68","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2577","Huile de Palme","2013","2013","Milliers de tonnes","111","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2578","Huile de Coco","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2579","Huile de Sésame","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2580","Huile d'Olive","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2581","Huile de Son de Riz","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2582","Huile de Germe de Maïs","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2586","Huil Plantes Oleif Autr","2013","2013","Milliers de tonnes","27","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2601","Tomates","2013","2013","Milliers de tonnes","72","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2602","Oignons","2013","2013","Milliers de tonnes","99","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2605","Légumes, Autres","2013","2013","Milliers de tonnes","378","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2611","Oranges, Mandarines","2013","2013","Milliers de tonnes","181","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2612","Citrons & Limes","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2613","Pamplemousse","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2614","Agrumes, Autres","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2615","Bananes","2013","2013","Milliers de tonnes","20","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2617","Pommes","2013","2013","Milliers de tonnes","156","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2618","Ananas","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2619","Dattes","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2620","Raisin","2013","2013","Milliers de tonnes","106","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2625","Fruits, Autres","2013","2013","Milliers de tonnes","261","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2630","Café","2013","2013","Milliers de tonnes","72","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2633","Feve de Cacao","2013","2013","Milliers de tonnes","64","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2635","Thé","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2640","Poivre","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2641","Piments","2013","2013","Milliers de tonnes","54","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2642","Girofles","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2645","Épices, Autres","2013","2013","Milliers de tonnes","13","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2655","Vin","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2656","Bière","2013","2013","Milliers de tonnes","17","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2657","Boissons Fermentés","2013","2013","Milliers de tonnes","3","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2658","Boissons Alcooliques","2013","2013","Milliers de tonnes","38","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2659","Alcool, non Comestible","2013","2013","Milliers de tonnes","21","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2731","Viande de Bovins","2013","2013","Milliers de tonnes","63","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2732","Viande d'Ovins/Caprins","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2733","Viande de Suides","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2734","Viande de Volailles","2013","2013","Milliers de tonnes","11","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2735","Viande, Autre","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2736","Abats Comestible","2013","2013","Milliers de tonnes","33","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2740","Beurre, Ghee","2013","2013","Milliers de tonnes","12","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2743","Crème","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2737","Graisses Animales Crue","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2781","Huiles de Poissons","2013","2013","Milliers de tonnes","8","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2782","Huiles de Foie de Poisso","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2744","Oeufs","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2848","Lait - Excl Beurre","2013","2013","Milliers de tonnes","1241","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2761","Poissons Eau Douce","2013","2013","Milliers de tonnes","55","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2762","Perciform","2013","2013","Milliers de tonnes","41","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2763","Poissons Pelagiques","2013","2013","Milliers de tonnes","1460","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2764","Poissons Marins, Autres","2013","2013","Milliers de tonnes","44","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2765","Crustacés","2013","2013","Milliers de tonnes","55","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2766","Cephalopodes","2013","2013","Milliers de tonnes","86","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2767","Mollusques, Autres","2013","2013","Milliers de tonnes","29","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2769","Animaux Aquatiques Autre","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2775","Plantes Aquatiques","2013","2013","Milliers de tonnes","4","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","216","Thaïlande","5611","Importations - Quantité","2680","Aliments pour enfants","2013","2013","Milliers de tonnes","19","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2511","Blé","2013","2013","Milliers de tonnes","16","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","14","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2514","Maïs","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2531","Pommes de Terre","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2542","Sucre Eq Brut","2013","2013","Milliers de tonnes","14","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2543","Edulcorants Autres","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2546","Haricots","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2549","Légumineuses Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2551","Noix","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2572","Huile d'Arachide","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2577","Huile de Palme","2013","2013","Milliers de tonnes","9","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2580","Huile d'Olive","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2586","Huil Plantes Oleif Autr","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2601","Tomates","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2605","Légumes, Autres","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2617","Pommes","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2625","Fruits, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2630","Café","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2633","Feve de Cacao","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2635","Thé","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2645","Épices, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2655","Vin","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2656","Bière","2013","2013","Milliers de tonnes","5","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2658","Boissons Alcooliques","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2731","Viande de Bovins","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2733","Viande de Suides","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2734","Viande de Volailles","2013","2013","Milliers de tonnes","6","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2740","Beurre, Ghee","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2737","Graisses Animales Crue","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2744","Oeufs","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2848","Lait - Excl Beurre","2013","2013","Milliers de tonnes","11","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2761","Poissons Eau Douce","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2762","Perciform","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2763","Poissons Pelagiques","2013","2013","Milliers de tonnes","2","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2764","Poissons Marins, Autres","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2765","Crustacés","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2766","Cephalopodes","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2767","Mollusques, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2769","Animaux Aquatiques Autre","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2775","Plantes Aquatiques","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","176","Timor-Leste","5611","Importations - Quantité","2680","Aliments pour enfants","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","217","Togo","5611","Importations - Quantité","2511","Blé","2013","2013","Milliers de tonnes","110","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","217","Togo","5611","Importations - Quantité","2805","Riz (Eq Blanchi)","2013","2013","Milliers de tonnes","151","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","217","Togo","5611","Importations - Quantité","2513","Orge","2013","2013","Milliers de tonnes","15","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","217","Togo","5611","Importations - Quantité","2514","Maïs","2013","2013","Milliers de tonnes","1","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","217","Togo","5611","Importations - Quantité","2516","Avoine","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","217","Togo","5611","Importations - Quantité","2517","Millet","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","217","Togo","5611","Importations - Quantité","2518","Sorgho","2013","2013","Milliers de tonnes","0","S","Données standardisées"
"FBSH","Bilans Alimentaire (Ancienne méthodologie et population)","217","Togo","5611","Importations - Quantité","2520","Céréales, Autres","2013","2013","Milliers de tonnes","0","S","Données standardisées"
